objectid,number,name,address,latitude,longitude,status,bike_stands,available_bike_stands,available_bikes,bonus,banking,last_update,CreationDate,Creator,EditDate,Editor,x,y
1031,20039,20039 - COURONNES,44 BOULEVARD DE BELLEVILLE - 75020 PARIS,48.86894064,2.3812826,OPEN,48,29,18,0,1,5/16/2013 7:01:27 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.38128260110285,48.8689406428553
1032,11021,11021 - PHILIPPE AUGUSTE (20EME ARR.),212 BOULEVARD CHARONNE - 75011 PARIS,48.85844505,2.39039812,OPEN,23,14,9,0,1,5/16/2013 7:00:53 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.39039812238916,48.858445054262
1033,11004,11004 - CHARONNE SAINT ANTOINE,3 RUE DE CHARONNE - 75011 PARIS,48.85225529,2.37402724,OPEN,32,1,30,0,1,5/16/2013 7:05:03 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.37402723561372,48.8522552900425
1034,16001,16001 - AVENUE DES PORTUGAIS,2 AVENUE DES PORTUGAIS - 75016 PARIS,48.87121371,2.29369213,OPEN,26,26,0,1,1,5/16/2013 6:57:36 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.29369213364789,48.8712137121912
1035,13043,13043 - DUNOIS CLISSON,55 RUE DUNOIS - 75013 PARIS,48.83227246,2.36741587,OPEN,51,2,48,0,1,5/16/2013 6:57:00 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.36741586675015,48.8322724586396
1036,11036,11036 - JULES FERRY FAUBOURG DU TEMPLE,FACE 28 RUE JULES FERRY - 75011 PARIS,48.8684101,2.3678415,OPEN,58,1,56,0,1,5/16/2013 7:03:06 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.36784149724356,48.8684101048247
1037,12101,12101 - CHARENTON PRAGUE,89 TER RUE DE CHARENTON - 75012 PARIS,48.84817513,2.37635845,OPEN,19,0,18,0,1,5/16/2013 7:03:08 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.37635844943124,48.848175129981
1038,4011,04011 - PLACE DU BATAILLON FRANCAIS DE L'ONU,FACE 18 RUE DE L'HOTEL DE VILLE - 75004 PARIS,48.85381415,2.35709265,OPEN,36,20,12,0,1,5/16/2013 7:04:45 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.35709265436399,48.853814145316
1039,21207,21207 - VERDIER (MONTROUGE),AVENUE VERDIER ANGLE AVENUE DE LA REPUBLIQUE - 92120 MONTROUGE,48.81552963,2.31702986,OPEN,29,24,5,0,1,5/16/2013 6:58:04 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.31702986373133,48.8155296336784
1040,8057,08057 - HOCHE,62 AVENUE HOCHE - 75008 PARIS,48.87494476,2.29743858,OPEN,33,32,1,0,1,5/16/2013 7:04:02 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.29743857720453,48.8749447581072
1041,13101,13101 - CROULEBARBE RECULETTES,67-69 RUE DE CROULEBARBE - 75013 PARIS,48.83112178,2.34810865,OPEN,34,0,34,0,1,5/16/2013 6:55:23 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:55:39 PM,VotreNom,2.34810865477737,48.8311217750692
1042,12025,12025 - BERCY,FACE 14 PL. DU BATAILLON DU PACIFIQUE - 75012 PARIS,48.84026772,2.37951953,OPEN,22,17,5,0,1,5/16/2013 7:05:19 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.37951952772309,48.8402677248546
1043,41602,41602 - DIGEON (SAINT MANDE),PLACE CHARLES DIGEON - 94160 SAINT MANDE,48.84354696,2.41831748,OPEN,32,4,26,0,1,5/16/2013 7:04:54 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.41831747656717,48.8435469599156
1044,12003,12003 - QUAI DE LA RAPEE,FACE 98 QUAI DE LA RAPEE - 75012 PARIS,48.84588695,2.36689679,OPEN,69,10,57,0,1,5/16/2013 7:02:34 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.36689679377377,48.8458869463868
1045,19020,19020 - MANIN HAUTPOUL,4-6 RUE GOUBET - 75019 PARIS,48.88466207,2.39020969,OPEN,23,17,6,0,1,5/16/2013 6:58:38 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.39020968744531,48.8846620656053
1046,17021,17021 - WAGRAM (17EME ARR.),RUE JOUFFROY D'ABBANS - 75017 PARIS,48.88428944,2.30549744,OPEN,40,39,1,0,1,5/16/2013 7:01:32 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.30549744426064,48.8842894403224
1047,9017,09017 - TRUDAINE MARTYRS,01 RUE LALLIER - 75009 PARIS,48.88103215,2.34077441,OPEN,29,12,16,0,1,5/16/2013 7:03:02 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.34077441211785,48.8810321490163
1048,6107,06107 - CHERCHE MIDI,29 RUE DU CHERCHE MIDI - 75006 PARIS,48.85024109,2.32755155,OPEN,23,10,13,0,1,5/16/2013 7:01:47 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.32755154921057,48.8502410871957
1049,16029,16029 - MAISON DE RADIO FRANCE,1 RUE GROS - 75016 PARIS,48.85135991,2.27769727,OPEN,45,22,23,0,1,5/16/2013 7:05:10 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.27769726944866,48.8513599125815
1050,16036,16036 - PORTE MOLITOR,PLACE DE LA PORTE MOLITOR - 75016 PARIS,48.84524431,2.25693954,OPEN,60,55,5,0,1,5/16/2013 7:01:09 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.25693953740161,48.8452443138735
1051,11113,11113 - REPUBLIQUE FERRY,FACE 140 BOULEVARD RICHARD LENOIR - 75011 PARIS,48.86651608,2.36932253,OPEN,56,0,56,0,1,5/16/2013 7:04:56 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.36932253040753,48.8665160798211
1052,4018,04018 - RIVOLI SEBASTOPOL,1 RUE SAINT BON - 75004 PARIS,48.85799964,2.35021728,OPEN,19,3,16,0,1,5/16/2013 7:03:47 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.35021728097637,48.857999643315
1053,31704,31704 - HORNET (BAGNOLET),FACE AU 1 RUE JEANNE HORNET - 93170 BAGNOLET,48.8739292,2.42793358,OPEN,28,0,0,1,1,5/16/2013 6:59:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.42793357977893,48.8739292000336
1054,12010,12010 - MICHEL BIZOT,251 AVENUE DAUMESNIL - 75012 PARIS,48.83749045,2.40182559,OPEN,19,3,16,0,1,5/16/2013 7:04:33 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.40182558580226,48.8374904465071
1055,10038,10038 - COLONEL FABIEN,69 RUE DE LA GRANGE AUX BELLES - 75010 PARIS,48.87752003,2.36979125,OPEN,28,21,6,0,1,5/16/2013 7:00:27 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.3697912450764,48.8775200284906
1056,10008,10008 - CITE RIVERIN,12 RUE CITE RIVERIN / ANGLE RUE DU CHATEAU D'EAU - 75010 PARIS,48.87076498,2.35872446,OPEN,18,2,15,0,1,5/16/2013 7:00:14 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.35872446227436,48.8707649818776
1057,20044,20044 - DAVOUT VOLGA,63 BOULEVARD DAVOUT / ANGLE 84 RUE VOLGA 75020 PARIS,48.85291968,2.41052291,OPEN,27,14,13,0,1,5/16/2013 12:06:06 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 12:06:39 PM,VotreNom,2.4105229097791,48.8529196799573
1058,14005,14005 - DENFERT ROCHEREAU,2 AVENUE RENE COTY - 75014 PARIS,48.8331408,2.33267223,OPEN,36,35,1,0,1,5/16/2013 7:01:03 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.3326722274751,48.8331407992471
1059,18017,18017 - PECQUEUR,93 RUE COULAINCOURT - 75018 PARIS,48.88967791,2.33817871,OPEN,38,28,10,1,1,5/16/2013 7:01:34 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.33817871442611,48.8896779050281
1060,15103,15103 - SQUARE DES CÉVENNES,01 RUE CAUCHY - 75015 PARIS,48.84341723,2.27510833,OPEN,49,11,35,0,1,5/16/2013 6:59:14 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.27510833205622,48.8434172323859
1061,41201,41201 - DE RICARD (FONTENAY SOUS BOIS),RUE LOUIS-XAVIER DE RICARD - 94120 FONTENAY SOUS BOIS,48.84630286,2.47240877,OPEN,41,22,19,0,1,5/16/2013 7:03:53 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.47240877487042,48.8463028606941
1062,8013,08013 - MARIGNAN,24 RUE DE MARIGNAN - 75008 PARIS,48.86961619,2.30662083,OPEN,33,33,0,0,1,5/16/2013 6:58:07 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.30662083490237,48.8696161948985
1063,9030,09030 - VICTOIR CHAUSSEE D ANTIN,79 RUE DE LA VICTOIRE - 75009 PARIS,48.87518586,2.33203631,OPEN,44,17,1,0,1,5/16/2013 7:01:26 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.33203631336868,48.8751858641774
1064,16116,16116 - GEORGES SAND,23 rue Georges Sand - 75016 PARIS,48.84986919,2.26825739,OPEN,29,18,9,0,1,5/16/2013 7:05:05 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.26825738752575,48.8498691876412
1065,16014,16014 - AVENUE D EYLAU,4 AVENUE D'EYLAU - 75016 PARIS,48.8635464,2.2863945,OPEN,24,22,2,0,1,5/16/2013 7:04:37 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.28639449692504,48.8635464034459
1066,15025,15025 - AMETTE,26 RUE DUPLEIX - 75015 PARIS,48.85145418,2.2967103,OPEN,48,1,45,0,1,5/16/2013 7:03:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.29671030093088,48.8514541821274
1067,13035,13035 - IVRY TOLBIAC,116 AVENUE DE CHOISY - 75013 PARIS,48.82597014,2.36023184,OPEN,22,12,9,0,1,5/16/2013 6:55:41 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:56:39 PM,VotreNom,2.36023184075514,48.8259701363971
1068,31706,31706 - CHATEAU (BAGNOLET),RUE DU CHATEAU - 93170 BAGNOLET,48.86302549,2.4156222,OPEN,25,14,11,1,1,5/16/2013 6:56:55 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.41562220417954,48.863025492266
1069,12124,12124 - PYRAMIDE ARTILLERIE,ROUTE DE L'ARTILLERIE - 75012 PARIS,48.83904115,2.43765534,OPEN,55,27,28,0,1,5/16/2013 7:03:19 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.43765533908298,48.8390411459082
1070,5110,05110 - LACEPEDE,27 RUE LACEPEDE - 75005 PARIS,48.84386035,2.35190223,OPEN,23,5,18,0,1,5/16/2013 6:56:19 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:56:39 PM,VotreNom,2.35190222528042,48.8438603532488
1071,15036,15036 - LAMBERT,102 RUE DE LA CROIX NIVERT - 75015 PARIS,48.84307639,2.29514141,OPEN,47,1,46,0,1,5/16/2013 7:01:41 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.29514141310449,48.84307638695
1072,14110,14110 - ABBE CARTON,89 RUE DE L'ABBE CARTON - 75014 PARIS,48.82774627,2.3207141,OPEN,24,9,15,0,1,5/16/2013 7:00:20 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.32071409808914,48.8277462660758
1073,5002,05002 - SAINT JACQUES,20 RUE SOMMERARD - 75005 PARIS,48.85031043,2.34501584,OPEN,35,11,24,0,1,5/16/2013 7:00:38 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.34501583529858,48.8503104329245
1074,17042,17042 - PORTE MAILLOT,FACE 279 BOULEVARD PEREIRE - 75017 PARIS,48.87775003,2.28444436,OPEN,37,37,0,0,1,5/16/2013 6:57:54 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.28444435655371,48.8777500334189
1075,17038,17038 - ARGENTINE,42 AVENUE DE LA GRANDE ARMEE - 75017 PARIS,48.87617439,2.28824741,OPEN,56,54,2,0,1,5/16/2013 6:56:37 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.28824740508754,48.8761743894985
1076,9028,09028 - MONCEY BLANCHE,4 RUE MONCEY - 75009 PARIS,48.88015399,2.33107516,OPEN,18,10,8,0,1,5/16/2013 6:59:02 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.33107516002005,48.8801539858598
1077,5018,05018 - MUTUALITE,20 RUE MONGE - 75005 PARIS,48.84838576,2.35016994,OPEN,37,1,35,0,1,5/16/2013 7:05:22 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.35016993902065,48.8483857647167
1078,4009,04009 - VILLAGE SAINT PAUL,6 RUE SAINT PAUL - 75004 PARIS,48.85272597,2.36087834,OPEN,28,22,6,0,1,5/16/2013 6:58:42 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.36087834343168,48.8527259721896
1079,21001,21001 - TRANSVAL (BOULOGNE-BILLANCOURT),11 RUE DU TRANSVAL - 92100 BOULOGNE-BILLANCOURT,48.84829981,2.23757011,OPEN,26,10,16,0,1,5/16/2013 7:00:33 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.23757011020719,48.848299809537
1080,10015,10015 - RECOLLETS,46 RUE LUCIE SAMPAIX - 75010 PARIS,48.87411292,2.36249853,OPEN,46,33,13,0,1,5/16/2013 6:59:54 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.36249852869629,48.8741129165068
1081,22012,22012 - MICHELIS (NEUILLY),32 RUE DE MADELEINE MICHELIS - 92200 NEUILLY,48.88274992,2.27740638,OPEN,25,18,7,0,1,5/16/2013 7:02:54 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.27740638127757,48.8827499154713
1082,21008,21008 - HUGO (BOULOGNE-BILLANCOURT),74 AVENUE VICTOR HUGO - 92100 BOULOGNE-BILLANCOURT,48.83792331,2.24606415,OPEN,33,1,32,0,1,5/16/2013 6:58:51 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.24606415154412,48.8379233147709
1083,41604,41604 - LAGNY (SAINT MANDE),126 RUE LAGNY / ANGLE AVENUE JOFFRE - 94160 SAINT MANDE,48.84931183,2.41790977,OPEN,30,25,4,0,1,5/16/2013 7:03:00 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.41790976904239,48.8493118268379
1084,15012,15012 - MADEMOISELLE,76 RUE CAMBRONNE - 75015 PARIS,48.84327733,2.30230767,OPEN,67,42,25,0,1,5/16/2013 7:05:21 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.30230766886348,48.8432773300352
1085,4021,04021 - BEAUBOURG RAMBUTEAU,49 RUE RAMBUTEAU - 75004 PARIS,48.86141907,2.35258144,OPEN,26,3,22,0,1,5/16/2013 7:01:44 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.35258144286209,48.8614190722232
1086,31009,31009 - DE GAULLE (MONTREUIL),13/15 PLACE DU GENERAL DE GAULLE-93100 MONTREUIL,48.86881236,2.4329748,OPEN,26,23,2,1,1,5/16/2013 6:57:53 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.43297479522391,48.8688123638694
1087,17050,17050 - BATIGNOLLES,1 RUE DES BATIGNOLLES - 75017 PARIS,48.8831039,2.32383475,OPEN,17,14,3,1,1,5/16/2013 6:57:48 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.3238347490884,48.8831039045822
1088,5024,05024 - PLACE MONGE,4 RUE DOLOMIEU - 75005 PARIS,48.84273504,2.35247244,OPEN,21,0,20,0,1,5/16/2013 7:03:21 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.35247243722339,48.8427350429897
1089,13122,13122 - PARC DE CHOISY,FACE 153 AVENUE DE CHOISY - 75013 PARIS,48.82815625,2.35851353,OPEN,25,9,16,0,1,5/16/2013 6:57:55 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.35851353290335,48.828156251575
1090,15125,15125 - AQUABOULEVARD,2 AVENUE DE LA PORTE DE SEVRES / AQUABOULEVARD - 75015 PARIS,48.83321982,2.27663033,OPEN,50,48,1,0,1,5/16/2013 6:55:41 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:56:39 PM,VotreNom,2.27663033405162,48.8332198230209
1091,5016,05016 - CONTRESCARPE-THOUIN,1 RUE THOUIN - 75005 PARIS,48.84506226,2.34949779,OPEN,16,13,3,0,1,5/16/2013 7:00:57 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.34949778985778,48.845062256378
1092,32604,32604 - KOCK (LES LILAS),FACE 3 AVENUE PAUL DE KOCK - 93200 LES LILAS,48.88121543,2.42020916,OPEN,28,15,13,1,1,5/16/2013 6:58:11 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.42020915533384,48.8812154273024
1093,35013,35013 - TELL (PANTIN),1 RUE GUILLAUME TELL / FACE AU 64 BENJAMIN DELESSERT- 93500 PANTIN,48.88948842,2.41984897,OPEN,24,23,1,1,1,5/16/2013 7:02:04 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.4198489687346,48.8894884200148
1094,12037,12037 - DAUMESNIL,53 BOULEVARD DE REUILLY - 75012 PARIS,48.8394854,2.39721238,OPEN,40,10,30,0,1,5/16/2013 7:03:39 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.39721237628914,48.8394854026542
1095,14122,14122 - BRUNE,1 RUE DU COLONEL MONTEIL - 75014 PARIS,48.82650293,2.3092748,OPEN,19,18,1,0,1,5/16/2013 7:04:24 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.30927479982719,48.8265029331102
1096,15070,15070 - BLANC,88 RUE BALARD - 75015 PARIS,48.83863387,2.27827419,OPEN,36,0,0,0,1,5/16/2013 7:02:10 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.27827419306181,48.8386338715361
1097,11027,11027 - SAINT AMBROISE PARMENTIER,17 RUE SAINT AMBROISE - 75011 PARIS,48.86213504,2.37722986,OPEN,38,28,10,0,1,5/16/2013 7:01:40 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.37722985857137,48.8621350384716
1098,16024,16024 - KENNEDY RANELAGH,4 RUE RANELAGH DEVANT RER - 75016 PARIS,48.85293316,2.28043972,OPEN,22,16,6,0,1,5/16/2013 7:04:33 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.28043971999299,48.852933160467
1099,10152,10152 - GARE DU NORD 2,3 BOULEVARD DE DENAIN - 75010 PARIS,48.87904931,2.3541591,OPEN,25,13,11,0,1,5/16/2013 7:02:03 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.35415909595826,48.8790493107603
1100,2004,02004 - REAUMUR MONTORGUEIL,83 ALLEE PIERRE LAZAREF - 75002 PARIS,48.86697371,2.34863247,OPEN,17,0,17,0,1,5/16/2013 7:00:38 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.34863246544472,48.8669737142397
1101,19024,19024 - BUTTES CHAUMONT,28 / 30 RUE BOTZARIS - 75019 PARIS,48.87795125,2.38146466,OPEN,19,17,1,1,1,5/16/2013 6:56:01 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:56:39 PM,VotreNom,2.38146466287794,48.8779512535706
1102,15055,15055 - VASCO DE GAMA,44 RUE VASCO DE GAMA - 75015 PARIS,48.8367095,2.28369238,OPEN,53,1,51,0,1,5/16/2013 7:03:08 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.28369238080646,48.8367094964902
1103,20105,20105 - GAUMONT,AVENUE BENOIT FRACHON - 75020 PARIS,48.85255339,2.41554237,OPEN,30,29,1,0,1,5/16/2013 6:56:47 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.41554237210924,48.8525533927196
1104,7003,07003 - BON MARCHE,RUE VELPEAU - 75007 PARIS,48.85123038,2.32507004,OPEN,59,30,29,0,1,5/16/2013 7:03:35 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.32507003873864,48.8512303802885
1105,21309,21309 - CRESSON 2 (ISSY LES MOULINEAUX),1 BIS AVENUE VICTOR CRESSON - 92130 ISSY LES MOULINEAUX,48.82371848,2.27225445,OPEN,41,15,25,0,1,5/16/2013 7:00:43 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.27225445406179,48.8237184776682
1106,16005,16005 - POINCARE VICTOR HUGO,89 AVENUE RAYMOND POINCARE - 75016 PARIS,48.87030612,2.28507454,OPEN,25,25,0,0,1,5/16/2013 7:00:24 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:00:40 PM,VotreNom,2.28507454142025,48.87030612437
1107,10012,10012 - VINAIGRIERS,58 RUE DES VINAIGRIERS - 75010 PARIS,48.87326784,2.35932361,OPEN,24,15,9,0,1,5/16/2013 7:01:48 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.35932361343067,48.87326784117
1108,12016,12016 - PICPUS,43 AVENUE DE SAINT MANDE - 75012 PARIS,48.84512829,2.40140071,OPEN,34,30,4,0,1,5/16/2013 7:02:31 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.40140070766689,48.8451282937943
1109,1007,01007 - ETIENNE MARCEL,2 RUE DE TURBIGO - 75001 PARIS,48.86356705,2.34770202,OPEN,20,1,19,0,1,5/16/2013 7:02:01 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.34770202114113,48.8635670471196
1110,17104,17104 - GENERAL KOENIG,2 BOULEVARD AURELLE DE PALADINES - 75017 PARIS,48.88172566,2.28368266,OPEN,22,15,7,0,1,5/16/2013 7:02:06 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.28368266166976,48.8817256596674
1111,21004,21004 - JAURES 2 (BOULOGNE-BILLANCOURT),55 BOULEVARD JEAN JAURES - 92100 BOULOGNE-BILLANCOURT,48.84002326,2.239819,OPEN,31,4,26,0,1,5/16/2013 7:02:50 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.23981899697253,48.8400232565214
1112,15028,15028 - DUPLEIX,54 BOULEVARD DE GRENELLE - 75015 PARIS,48.85139672,2.29188931,OPEN,69,23,36,0,1,5/16/2013 7:03:40 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.29188931322811,48.8513967211235
1113,6020,06020 - SAINT MICHEL DANTON,2 RUE DANTON - 75006 PARIS,48.85293041,2.34265739,OPEN,35,11,24,0,1,5/16/2013 7:05:06 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.34265739289124,48.8529304105913
1114,4005,04005 - SULLY MORLAND,2 QUAI DES CELESTINS - 75004 PARIS,48.85127148,2.36243021,OPEN,15,8,5,0,1,5/16/2013 7:02:19 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.3624302129823,48.8512714820934
1115,18005,18005 - TARDIEU,8 RUE TARDIEU - 75018 PARIS,48.88416327,2.3418798,OPEN,17,15,2,1,1,5/16/2013 7:02:25 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.34187980231062,48.8841632664745
1116,20027,20027 - PORTE DE MENILMONTANT,1 rue Vidal de la Blache / Angle 78 boulevard Mortier - 75020 PARIS,48.86915436,2.40932247,OPEN,15,13,2,1,1,5/16/2013 7:01:04 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.40932246879491,48.8691543609175
1117,10027,10027 - DUNKERQUE,4 RUE DE DUNKERQUE - 75010 PARIS,48.8793551,2.35837919,OPEN,19,8,11,0,1,5/16/2013 7:00:55 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:01:40 PM,VotreNom,2.35837919245452,48.879355103174
1118,10031,10031 - AQUEDUC,48 RUE LOUIS BLANC - 75010 PARIS,48.88199721,2.36362521,OPEN,39,27,12,0,1,5/16/2013 7:05:18 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.363625214553,48.8819972099902
1119,9106,09106 - AUBER,3 RUE BOUDREAU - 75009 PARIS,48.87219025,2.32942349,OPEN,15,13,2,0,1,5/16/2013 6:58:51 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.3294234940009,48.872190251401
1120,15017,15017 - PROCESSION,7 PLACE FALGUIERE - 75015 PARIS,48.83633386,2.31046624,OPEN,21,14,7,0,1,5/16/2013 7:03:30 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.31046623803086,48.836333861817
